cnpj,situacao_atual,razao_social,SETOR,CNAE PRIMARIO,Porte,Municipio,SESI,SENAI,CNPJ_NORMALIZADO,CNAE_DIVISAO,EH_INDUSTRIA,CNPJ_BASICO,TEM_SESI,TEM_SENAI,TEM_SESI_SENAI,STATUS_RELACIONAMENTO,SEBRAE_cnpj,SEBRAE_situacao_atual,SEBRAE_razao_social,SEBRAE_SETOR,SEBRAE_CNAE PRIMARIO,SEBRAE_Porte,SEBRAE_Municipio,SEBRAE_SESI,SEBRAE_SENAI,SEBRAE_cnae_codigo_recuperado,SEBRAE_cnae_norm,SEBRAE_cnae_divisao,SEBRAE_secao,SEBRAE_setor,SEBRAE_subsetor,SEBRAE_e_industria,SEBRAE_auditoria,SEBRAE_elegivel_sebrae,SEBRAE_oportunidade_comercial,ENCONTRADO_SEBRAE,SEBRAE_ELEGIVEL,SEBRAE_OPORTUNIDADE_ORIGINAL,STATUS_SEBRAE,SEBRAE_OPORTUNIDADE,OPORTUNIDADE_SEBRAE,OPORTUNIDADE_SESI,OPORTUNIDADE_SENAI,OPORTUNIDADE_GERAL,OPORTUNIDADE_CROSS_SELL
16514293000165,ATIVA,INNO SOFTWER LTDA,INDÚSTRIA,Geracao de energia eletrica,MICRO EMPRESA,Maceió,,,16514293000165,0,True,16514293,False,False,False,SEM RELACIONAMENTO,16514293000165.0,ATIVA,INNO SOFTWER LTDA,INDÚSTRIA,Geracao de energia eletrica,MICRO EMPRESA,Maceió,,,3511-5/01,3511501.0,35.0,D,Eletricidade e gas,"Eletricidade, gas e outras utilidades",True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
40872119000179,ATIVA,TORRES CONSTRUCOES E EMPREENDIMENTOS LTDA SCP,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,,,40872119000179,0,True,40872119,False,False,False,SEM RELACIONAMENTO,40872119000179.0,ATIVA,TORRES CONSTRUCOES E EMPREENDIMENTOS LTDA SCP,INDÚSTRIA,Construcao de edificios,DEMAIS,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
13898154000194,ATIVA,INDUSTRIAL MADEIRAS DO BRASIL LTDA,INDÚSTRIA,Fabricacao de esquadrias de madeira e de pecas de madeira para instalacoes industriais e comerciais,DEMAIS,Maceió,13898154000194.0,13898154000194.0,13898154000194,10,True,13898154,True,True,True,SESI + SENAI,13898154000194.0,ATIVA,INDUSTRIAL MADEIRAS DO BRASIL LTDA,INDÚSTRIA,Fabricacao de esquadrias de madeira e de pecas de madeira para instalacoes industriais e comerciais,DEMAIS,Maceió,13898154000194.0,13898154000194.0,1622-6/02,1622602.0,16.0,C,Industria de transformacao,Produtos de madeira,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO,NÃO,CLIENTE,NÃO
34728017000181,ATIVA,QUITERIA PEREIRA DOS SANTOS 05018721405,INDÚSTRIA,Fabricacao de bijuterias e artefatos semelhantes,MICRO EMPRESA,Maceió,,,34728017000181,10,True,34728017,False,False,False,SEM RELACIONAMENTO,34728017000181.0,ATIVA,QUITERIA PEREIRA DOS SANTOS 05018721405,INDÚSTRIA,Fabricacao de bijuterias e artefatos semelhantes,MICRO EMPRESA,Maceió,,,3212-4/00,3212400.0,32.0,C,Industria de transformacao,Produtos diversos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
32766298000131,ATIVA,L3 NEGOCIOS CORPORATIVOS E ADMINISTRADORA DE PARTICIPACOES LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,,32766298000131,0,True,32766298,False,False,False,SEM RELACIONAMENTO,32766298000131.0,ATIVA,L3 NEGOCIOS CORPORATIVOS E ADMINISTRADORA DE PARTICIPACOES LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
17015388000105,ATIVA,T N R CONSTRUCOES LTDA,INDÚSTRIA,Obras de alvenaria,PEQUENO PORTE,Maceió,,,17015388000105,0,True,17015388,False,False,False,SEM RELACIONAMENTO,17015388000105.0,ATIVA,T N R CONSTRUCOES LTDA,INDÚSTRIA,Obras de alvenaria,PEQUENO PORTE,Maceió,,,4399-1/03,4399103.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
20730071000238,ATIVA,CARREIRAS PECAS E SERVICOS AUTOMOTIVOS LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,PEQUENO PORTE,Maceió,,,20730071000238,10,True,20730071,False,False,False,SEM RELACIONAMENTO,20730071000238.0,ATIVA,CARREIRAS PECAS E SERVICOS AUTOMOTIVOS LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,PEQUENO PORTE,Maceió,,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
1393084000133,ATIVA,DE PERIS ELETRICIDADE LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,01393084000133,0,True,01393084,False,False,False,SEM RELACIONAMENTO,1393084000133.0,ATIVA,DE PERIS ELETRICIDADE LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
27626127000177,ATIVA,JOSE DIOGO NASCIMENTO DE OLIVEIRA 05550594480,INDÚSTRIA,"Instalacao de portas, janelas, tetos, divisorias e armarios embutidos de qualquer material",MICRO EMPRESA,Maceió,,,27626127000177,0,True,27626127,False,False,False,SEM RELACIONAMENTO,27626127000177.0,ATIVA,JOSE DIOGO NASCIMENTO DE OLIVEIRA 05550594480,INDÚSTRIA,"Instalacao de portas, janelas, tetos, divisorias e armarios embutidos de qualquer material",MICRO EMPRESA,Maceió,,,4330-4/02,4330402.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
11754292000174,ATIVA,ALISSON HONORIO PEREIRA DOS SANTOS,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,Maceió,,,11754292000174,0,True,11754292,False,False,False,SEM RELACIONAMENTO,11754292000174.0,ATIVA,ALISSON HONORIO PEREIRA DOS SANTOS,INDÚSTRIA,Servicos de comunicacao multimidia - scm,MICRO EMPRESA,Maceió,,,6110-8/03,6110803.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
50457528000162,ATIVA,FRANCE CONTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,50457528000162,0,True,50457528,False,False,False,SEM RELACIONAMENTO,50457528000162.0,ATIVA,FRANCE CONTRUCOES LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
23027288000193,ATIVA,JOEL TORRES DE COUTO NETO 11614968403,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Maceió,,,23027288000193,10,True,23027288,False,False,False,SEM RELACIONAMENTO,23027288000193.0,ATIVA,JOEL TORRES DE COUTO NETO 11614968403,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Maceió,,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
39980101000101,ATIVA,LAGOMAR EMPREENDIMENTO E EXPANSAO URBANA SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,PEQUENO PORTE,Maceió,,,39980101000101,0,True,39980101,False,False,False,SEM RELACIONAMENTO,39980101000101.0,ATIVA,LAGOMAR EMPREENDIMENTO E EXPANSAO URBANA SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,PEQUENO PORTE,Maceió,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
41786050000123,ATIVA,41.786.050 ODILEY DA SILVA GONCALVES,INDÚSTRIA,Outras atividades de telecomunicacoes nao especificadas anteriormente,MICRO EMPRESA,Maceió,,,41786050000123,0,True,41786050,False,False,False,SEM RELACIONAMENTO,41786050000123.0,ATIVA,41.786.050 ODILEY DA SILVA GONCALVES,INDÚSTRIA,Outras atividades de telecomunicacoes nao especificadas anteriormente,MICRO EMPRESA,Maceió,,,6190-6/99,6190699.0,61.0,J,Informacao e comunicacao,Informacao e comunicacao,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
19424170000121,ATIVA,L S DO NASCIMENTO SERVICOS,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Maceió,,,19424170000121,10,True,19424170,False,False,False,SEM RELACIONAMENTO,19424170000121.0,ATIVA,L S DO NASCIMENTO SERVICOS,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Maceió,,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
45327828000197,ATIVA,PROJETO IMOBILIARIO RECORD 25 SPE LTDA- SCP VERSA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,,45327828000197,0,True,45327828,False,False,False,SEM RELACIONAMENTO,45327828000197.0,ATIVA,PROJETO IMOBILIARIO RECORD 25 SPE LTDA- SCP VERSA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
1703754000170,ATIVA,N.K.C.DOS PRAZERES BRANDAO,INDÚSTRIA,"Instalacao de portas, janelas, tetos, divisorias e armarios embutidos de qualquer material",MICRO EMPRESA,Maceió,,,01703754000170,0,True,01703754,False,False,False,SEM RELACIONAMENTO,1703754000170.0,ATIVA,N.K.C.DOS PRAZERES BRANDAO,INDÚSTRIA,"Instalacao de portas, janelas, tetos, divisorias e armarios embutidos de qualquer material",MICRO EMPRESA,Maceió,,,4330-4/02,4330402.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
52703215000172,ATIVA,RENOVA ENGENHARIA LTDA,INDÚSTRIA,Obras de alvenaria,PEQUENO PORTE,Maceió,,,52703215000172,0,True,52703215,False,False,False,SEM RELACIONAMENTO,52703215000172.0,ATIVA,RENOVA ENGENHARIA LTDA,INDÚSTRIA,Obras de alvenaria,PEQUENO PORTE,Maceió,,,4399-1/03,4399103.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
5913879000186,ATIVA,K M L ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Maceió,,,05913879000186,0,True,05913879,False,False,False,SEM RELACIONAMENTO,5913879000186.0,ATIVA,K M L ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Maceió,,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
34816896000101,ATIVA,STAR DIESEL LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Maceió,,,34816896000101,10,True,34816896,False,False,False,SEM RELACIONAMENTO,34816896000101.0,ATIVA,STAR DIESEL LTDA,INDÚSTRIA,Servicos de manutencao e reparacao mecanica de veiculos automotores,MICRO EMPRESA,Maceió,,,4520-0/01,4520001.0,45.0,G,Comercio e reparacao de veiculos,Comercio e reparacao de veiculos,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
60495433000197,ATIVA,60.495.433 LARISSA PINHEIRO LINS,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,,,60495433000197,10,True,60495433,False,False,False,SEM RELACIONAMENTO,60495433000197.0,ATIVA,60.495.433 LARISSA PINHEIRO LINS,INDÚSTRIA,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,MICRO EMPRESA,Maceió,,,1091-1/02,1091102.0,10.0,C,Industria de transformacao,Alimentos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
2653991000137,ATIVA,ZIMP INDUSTRIA E COMERCIO LTDA,INDÚSTRIA,Fabricacao de saboes e detergentes sinteticos,MICRO EMPRESA,Maceió,,,02653991000137,10,True,02653991,False,False,False,SEM RELACIONAMENTO,2653991000137.0,ATIVA,ZIMP INDUSTRIA E COMERCIO LTDA,INDÚSTRIA,Fabricacao de saboes e detergentes sinteticos,MICRO EMPRESA,Maceió,,,2061-4/00,2061400.0,20.0,C,Industria de transformacao,Produtos quimicos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
52673825000170,ATIVA,SUPERPAVER SOLUCOES EM PAVIMENTOS LTDA,INDÚSTRIA,Fabricacao de outros produtos de minerais nao metalicos nao especificados anteriormente,DEMAIS,Maceió,52673825000170.0,,52673825000170,10,True,52673825,True,False,False,SOMENTE SESI,52673825000170.0,ATIVA,SUPERPAVER SOLUCOES EM PAVIMENTOS LTDA,INDÚSTRIA,Fabricacao de outros produtos de minerais nao metalicos nao especificados anteriormente,DEMAIS,Maceió,52673825000170.0,,2399-1/99,2399199.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO,SIM,CLIENTE,SENAI
69999977000160,ATIVA,G S COMUNICACAO VISUAL LTDA,INDÚSTRIA,Impressao de material para uso publicitario,MICRO EMPRESA,Maceió,,,69999977000160,10,True,69999977,False,False,False,SEM RELACIONAMENTO,69999977000160.0,ATIVA,G S COMUNICACAO VISUAL LTDA,INDÚSTRIA,Impressao de material para uso publicitario,MICRO EMPRESA,Maceió,,,1813-0/01,1813001.0,18.0,C,Industria de transformacao,Impressao e reproducao de gravacoes,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
12979087000170,ATIVA,C VIEIRA DA SILVA,INDÚSTRIA,Instalacao de maquinas e equipamentos industriais,MICRO EMPRESA,Maceió,,,12979087000170,10,True,12979087,False,False,False,SEM RELACIONAMENTO,12979087000170.0,ATIVA,C VIEIRA DA SILVA,INDÚSTRIA,Instalacao de maquinas e equipamentos industriais,MICRO EMPRESA,Maceió,,,3321-0/00,3321000.0,33.0,C,Industria de transformacao,"Manutencao, reparacao e instalacao de maquinas",True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
35376672000180,ATIVA,DUCON PRE-MOLDADOS LTDA,INDÚSTRIA,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",MICRO EMPRESA,Maceió,,,35376672000180,10,True,35376672,False,False,False,SEM RELACIONAMENTO,35376672000180.0,ATIVA,DUCON PRE-MOLDADOS LTDA,INDÚSTRIA,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",MICRO EMPRESA,Maceió,,,2330-3/01,2330301.0,23.0,C,Industria de transformacao,Produtos de minerais nao-metalicos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
46278897000110,ATIVA,T2 ENGENHARIA E INCORPORACOES LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,46278897000110,0,True,46278897,False,False,False,SEM RELACIONAMENTO,46278897000110.0,ATIVA,T2 ENGENHARIA E INCORPORACOES LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
64115483000152,ATIVA,V W NOBILE,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Maceió,,,64115483000152,0,True,64115483,False,False,False,SEM RELACIONAMENTO,64115483000152.0,ATIVA,V W NOBILE,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Maceió,,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
38088842000110,ATIVA,ECM ENGENHARIA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,38088842000110,0,True,38088842,False,False,False,SEM RELACIONAMENTO,38088842000110.0,ATIVA,ECM ENGENHARIA LTDA,INDÚSTRIA,Construcao de edificios,MICRO EMPRESA,Maceió,,,4120-4/00,4120400.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
48223835000137,ATIVA,MERIANE GONCALVES GOMES 00244616523,INDÚSTRIA,Obras de alvenaria,MICRO EMPRESA,Maceió,,,48223835000137,0,True,48223835,False,False,False,SEM RELACIONAMENTO,48223835000137.0,ATIVA,MERIANE GONCALVES GOMES 00244616523,INDÚSTRIA,Obras de alvenaria,MICRO EMPRESA,Maceió,,,4399-1/03,4399103.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
47973328000158,ATIVA,DRR ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Maceió,,,47973328000158,0,True,47973328,False,False,False,SEM RELACIONAMENTO,47973328000158.0,ATIVA,DRR ENGENHARIA LTDA,INDÚSTRIA,Servicos de engenharia,MICRO EMPRESA,Maceió,,,7112-0/00,7112000.0,71.0,M,Atividades profissionais e tecnicas,Atividades profissionais e tecnicas,False,False,NAO,FORA DO ESCOPO SEBRAE,True,NAO,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,FORA DO ESCOPO SEBRAE,SIM,SIM,PROSPECT,NÃO
17136745000185,ATIVA,JOAO SYDNEI DA SILVA 92652387472,INDÚSTRIA,Outras obras de acabamento da construcao,MICRO EMPRESA,Maceió,,,17136745000185,0,True,17136745,False,False,False,SEM RELACIONAMENTO,17136745000185.0,ATIVA,JOAO SYDNEI DA SILVA 92652387472,INDÚSTRIA,Outras obras de acabamento da construcao,MICRO EMPRESA,Maceió,,,4330-4/99,4330499.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
29168704000230,ATIVA,COUTINHO INCORPORACOES LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,,29168704000230,0,True,29168704,False,False,False,SEM RELACIONAMENTO,29168704000230.0,ATIVA,COUTINHO INCORPORACOES LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
10325759000106,ATIVA,B R MARIANO LOCACOES LTDA,INDÚSTRIA,Servicos de operacao e fornecimento de equipamentos para transporte e elevacao de cargas e pessoas para uso em obras,MICRO EMPRESA,Maceió,,,10325759000106,10,True,10325759,False,False,False,SEM RELACIONAMENTO,10325759000106.0,ATIVA,B R MARIANO LOCACOES LTDA,INDÚSTRIA,Servicos de operacao e fornecimento de equipamentos para transporte e elevacao de cargas e pessoas para uso em obras,MICRO EMPRESA,Maceió,,,4399-1/04,4399104.0,43.0,F,Construcao,Servicos especializados para construcao,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
51555061000156,ATIVA,MAQUINAS PECAS E SERVICOS AGRICOLAS LTDA,INDÚSTRIA,Manutencao e reparacao de maquinas e equipamentos para agricultura e pecuaria,MICRO EMPRESA,Maceió,,,51555061000156,10,True,51555061,False,False,False,SEM RELACIONAMENTO,51555061000156.0,ATIVA,MAQUINAS PECAS E SERVICOS AGRICOLAS LTDA,INDÚSTRIA,Manutencao e reparacao de maquinas e equipamentos para agricultura e pecuaria,MICRO EMPRESA,Maceió,,,3314-7/11,3314711.0,33.0,C,Industria de transformacao,"Manutencao, reparacao e instalacao de maquinas",True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
4485217000513,ATIVA,PETRO ENERGIA INDUSTRIA E COMERCIO S.A.,INDÚSTRIA,"Fabricacao de outros produtos derivados do petroleo, exceto produtos do refino",DEMAIS,Maceió,,,04485217000513,10,True,04485217,False,False,False,SEM RELACIONAMENTO,4485217000513.0,ATIVA,PETRO ENERGIA INDUSTRIA E COMERCIO S.A.,INDÚSTRIA,"Fabricacao de outros produtos derivados do petroleo, exceto produtos do refino",DEMAIS,Maceió,,,1922-5/99,1922599.0,19.0,C,Industria de transformacao,"Coque, derivados de petroleo e biocombustiveis",True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
25266201000166,ATIVA,ILHA DE SANTA RITA EMPREENDIMENTO IMOBILIARIO SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,,25266201000166,0,True,25266201,False,False,False,SEM RELACIONAMENTO,25266201000166.0,ATIVA,ILHA DE SANTA RITA EMPREENDIMENTO IMOBILIARIO SPE LTDA,INDÚSTRIA,Incorporacao de empreendimentos imobiliarios,DEMAIS,Maceió,,,4110-7/00,4110700.0,41.0,F,Construcao,Construcao de edificios,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
55926459000102,ATIVA,M A DA SILVA JUNIOR LTDA,INDÚSTRIA,Fabricacao de adesivos e selantes,PEQUENO PORTE,Maceió,,,55926459000102,10,True,55926459,False,False,False,SEM RELACIONAMENTO,55926459000102.0,ATIVA,M A DA SILVA JUNIOR LTDA,INDÚSTRIA,Fabricacao de adesivos e selantes,PEQUENO PORTE,Maceió,,,2091-6/00,2091600.0,20.0,C,Industria de transformacao,Produtos quimicos,True,False,SIM,NÃO ATENDIDA,True,SIM,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,NÃO ATENDIDA,SIM,SIM,PROSPECT,NÃO
